date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:44:40	198256/198256	U-----	200	untouched ('')	image/png	etag:%2230670-59e8538505a99%22	https://www.wastalinux.org/img/tutorials/tutorial-guidelines/shutter-plugin.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/tutorial-guidelines/shutter-plugin.png	(from https://www.wastalinux.org/tutorials/tutorial-guidelines/)
13:44:40	21945/21945	U-----	200	untouched ('')	image/png	etag:%2255b9-59e8538eb2443%22	https://www.wastalinux.org/img/tutorials/tutorial-guidelines/shutter-shadow.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/tutorial-guidelines/shutter-shadow.png	(from https://www.wastalinux.org/tutorials/tutorial-guidelines/)
13:44:41	87053/87053	U-----	200	untouched ('')	image/png	etag:%221540d-59e8537566927%22	https://www.wastalinux.org/img/tutorials/tutorial-guidelines/shutter-shadow-save.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/tutorial-guidelines/shutter-shadow-save.png	(from https://www.wastalinux.org/tutorials/tutorial-guidelines/)
13:44:43	228127/228127	U-----	200	untouched ('')	image/png	etag:%2237b1f-59e853a0d5e5f%22	https://www.wastalinux.org/img/tutorials/tutorial-guidelines/shutter-shadow-end.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/tutorial-guidelines/shutter-shadow-end.png	(from https://www.wastalinux.org/tutorials/tutorial-guidelines/)
13:44:43	376728/376728	U-----	200	untouched ('')	image/png	etag:%225bf98-59e85371b1566%22	https://www.wastalinux.org/img/tutorials/tutorial-guidelines/shutter-lo-shadow.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/tutorial-guidelines/shutter-lo-shadow.png	(from https://www.wastalinux.org/tutorials/tutorial-guidelines/)
13:44:44	28979/28979	U-----	200	untouched ('')	image/jpeg	etag:%227133-59645bfbffbd2%22	https://www.wastalinux.org/img/tutorials/language-worker/Usb%20Mem%20Stick%20600.jpg	./wasta-linux-doc/www.wastalinux.org/img/tutorials/language-worker/Usb%20Mem%20Stick%20600.jpg	(from https://www.wastalinux.org/tutorials/language-worker/)
13:44:46	63367/63367	U-----	200	untouched ('')	image/png	etag:%22f787-59e853d92cfd1%22	https://www.wastalinux.org/img/tutorials/language-worker/Wasta%20Backup1%20Circle.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/language-worker/Wasta%20Backup1%20Circle.png	(from https://www.wastalinux.org/tutorials/language-worker/)
13:44:47	57387/57387	U-----	200	untouched ('')	image/png	etag:%22e02b-59e853d55a74f%22	https://www.wastalinux.org/img/tutorials/language-worker/Wasta%20Backup2%20Circle.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/language-worker/Wasta%20Backup2%20Circle.png	(from https://www.wastalinux.org/tutorials/language-worker/)
13:44:47	57123/57123	U-----	200	untouched ('')	image/png	etag:%22df23-59e853dcd77b1%22	https://www.wastalinux.org/img/tutorials/language-worker/Wasta%20Backup3%20Arrow.png	./wasta-linux-doc/www.wastalinux.org/img/tutorials/language-worker/Wasta%20Backup3%20Arrow.png	(from https://www.wastalinux.org/tutorials/language-worker/)
13:44:48	4500/4500	U-----	200	untouched ('')	image/gif	etag:%221194-59645c3e59332%22	https://www.wastalinux.org/img/tutorials/language-worker/Files%20Launcher%20In%20Panel.gif	./wasta-linux-doc/www.wastalinux.org/img/tutorials/language-worker/Files%20Launcher%20In%20Panel.gif	(from https://www.wastalinux.org/tutorials/language-worker/)
13:44:49	39691/39691	U-----	200	untouched ('')	image/gif	etag:%229b0b-59645c444ca59%22	https://www.wastalinux.org/img/tutorials/language-worker/File%20Manager%20Main%20Window.gif	./wasta-linux-doc/www.wastalinux.org/img/tutorials/language-worker/File%20Manager%20Main%20Window.gif	(from https://www.wastalinux.org/tutorials/language-worker/)
13:44:51	1417/1417	U-----	200	untouched ('')	image/gif	etag:%22589-59645c4b4da07%22	https://www.wastalinux.org/img/tutorials/language-worker/Home%20Folder.gif	./wasta-linux-doc/www.wastalinux.org/img/tutorials/language-worker/Home%20Folder.gif	(from https://www.wastalinux.org/tutorials/language-worker/)
